Inj.,Injection Name,Type,Ret.Time,,,,,,,,,,,,,,,Amount,,,,,,,,,,,,,,,Rel.Area,,,,,,,,,,,,,,,Area,,,,,,,,,,,,,,,Height,,,,,,,,,,,,,,,Type,,,,,,,,,,,,,,,Width (50%),,,,,,,,,,,,,,,Asym.,,,,,,,,,,,,,,,Resol.,,,,,,,,,,,,,,,Plates,,,,,,,,,,,,,,
No.,Selected Peak:,,min,,,,,,,,,,,,,,,Vol.-%,,,,,,,,,,,,,,,%,,,,,,,,,,,,,,,pA*min,,,,,,,,,,,,,,,pA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,
,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,FrontDetector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FrontDetector
,,,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO
162,GBA-240419-162,Unknown,n.a.,2.11,2.16,2.252,n.a.,2.578,3.088,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0341,0.0001,0.0005,n.a.,0.0001,0.0007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,88.19,0.39,2.56,n.a.,0.98,6.98,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5193,0.0023,0.0151,n.a.,0.0057,0.0411,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45.28,0.12,0.79,n.a.,0.15,1.15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.017,0.018,n.a.,0.036,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.1,1.93,0.99,n.a.,1.06,1.18,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.09,3.08,7.17,n.a.,4.4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,197847,89426,85592,n.a.,29041,48104,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
163,GBA-240419-163,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.58,3.087,3.53,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0342,0.0001,0.0005,n.a.,0.0001,0.0007,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.7,0.38,2.53,n.a.,0.92,7.07,0.42,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5215,0.0023,0.015,n.a.,0.0055,0.042,0.0025,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,46.01,0.13,0.79,n.a.,0.15,1.15,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.017,0.018,n.a.,0.035,0.033,0.057,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.05,1.64,1.05,n.a.,0.95,1.22,0.92,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.13,3.06,7.33,n.a.,4.51,5.77,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200099,94020,85078,n.a.,30216,47358,21027,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
164,GBA-240419-164,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.578,3.087,3.523,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0337,0.0001,0.0005,n.a.,0.0001,0.0007,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.46,0.42,2.55,n.a.,0.89,7.02,0.46,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.513,0.0024,0.0149,n.a.,0.0052,0.0412,0.0027,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,44.78,0.13,0.77,n.a.,0.15,1.14,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.017,0.018,n.a.,0.034,0.033,0.066,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.94,2.15,0.98,n.a.,1.06,1.19,1.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.1,3.02,7.41,n.a.,4.5,5.21,6.85,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,198543,90420,84291,n.a.,32243,47932,15883,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
165,GBA-240419-165,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.578,3.087,3.53,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0342,0.0001,0.0005,n.a.,0.0001,0.0007,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.79,0.36,2.51,n.a.,0.94,7.1,0.35,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5212,0.0021,0.0149,n.a.,0.0056,0.0422,0.0021,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45.8,0.12,0.78,n.a.,0.15,1.15,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.016,0.018,n.a.,0.034,0.033,0.063,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.96,1.53,0.99,n.a.,1,1.19,0.97,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.15,3.07,7.39,n.a.,4.35,5.46,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200006,97235,84283,n.a.,32018,47848,17599,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
166,GBA-240419-166,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.577,3.085,3.527,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0341,0.0001,0.0005,n.a.,0.0001,0.0007,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.83,0.37,2.56,n.a.,0.91,7.02,0.29,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.52,0.0022,0.0152,n.a.,0.0054,0.0416,0.0017,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45.39,0.12,0.78,n.a.,0.15,1.15,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.017,0.018,n.a.,0.033,0.033,0.049,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.1,1.75,1.09,n.a.,1.02,1.21,1.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.12,3.04,7.52,n.a.,4.4,6.32,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,198140,93106,84139,n.a.,33834,47918,28303,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
167,GBA-240419-167,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.578,3.087,3.528,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0342,0.0001,0.0005,n.a.,0.0001,0.0007,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.98,0.39,2.56,n.a.,0.93,6.89,0.3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5204,0.0023,0.0151,n.a.,0.0055,0.0407,0.0018,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45.91,0.13,0.78,n.a.,0.15,1.14,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,M,MB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.018,0.018,n.a.,0.036,0.033,0.056,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.05,1.55,1.05,n.a.,0.97,1.18,1.07,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.06,2.96,7.2,n.a.,4.39,5.85,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200242,83529,84008,n.a.,29127,48541,21952,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
168,GBA-240419-168,Unknown,n.a.,2.112,n.a.,2.252,n.a.,2.578,3.088,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0237,n.a.,0.0004,n.a.,0.0001,0.0004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,89.06,n.a.,2.68,n.a.,0.99,6.21,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.3608,n.a.,0.0109,n.a.,0.004,0.0252,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,31.67,n.a.,0.56,n.a.,0.11,0.7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,n.a.,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.034,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.04,n.a.,1,n.a.,1.06,1.2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.63,n.a.,7.39,n.a.,4.59,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,198581,n.a.,85044,n.a.,31836,48284,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
169,GBA-240419-169,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.577,3.085,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0336,0.0001,0.0005,n.a.,0.0001,0.0007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,88.24,0.38,2.53,n.a.,0.98,6.97,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5124,0.0022,0.0147,n.a.,0.0057,0.0405,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,45.08,0.13,0.76,n.a.,0.15,1.12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,M,MB,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.016,0.018,n.a.,0.035,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.07,1.56,1.05,n.a.,1.02,1.23,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.15,3.08,7.27,n.a.,4.63,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200022,97314,84349,n.a.,30432,48030,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
170,GBA-240419-170,Unknown,n.a.,2.112,n.a.,2.252,n.a.,2.578,3.083,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0459,n.a.,0.0007,n.a.,0.0002,0.001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,87.88,n.a.,2.69,n.a.,0.99,7.55,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6994,n.a.,0.0214,n.a.,0.0079,0.0601,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,61.3,n.a.,1.12,n.a.,0.22,1.67,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,n.a.,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.034,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.95,n.a.,0.98,n.a.,0.98,1.21,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.65,n.a.,7.37,n.a.,4.47,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,199376,n.a.,85618,n.a.,31510,48371,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
171,GBA-240419-171,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.578,3.083,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.045,0.0001,0.0008,n.a.,0.0002,0.0012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,85.87,0.29,2.69,n.a.,0.97,9.13,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.685,0.0023,0.0215,n.a.,0.0078,0.0728,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,60.33,0.13,1.11,n.a.,0.21,2.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,Rd,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.035,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.97,n.a.,1,n.a.,0.98,1.18,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.63,n.a.,7.25,n.a.,4.39,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200316,n.a.,84540,n.a.,30109,48751,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
172,GBA-240419-172,Unknown,n.a.,2.11,2.158,2.25,n.a.,2.575,3.082,3.52,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0427,0.0001,0.0007,n.a.,0.0002,0.0012,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,85.18,0.28,2.66,n.a.,0.99,9.55,0.36,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6499,0.0021,0.0203,n.a.,0.0076,0.0728,0.0027,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,57.12,0.12,1.05,n.a.,0.21,2.01,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.016,0.018,n.a.,0.034,0.033,0.067,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.95,1.77,0.98,n.a.,1.02,1.17,1.01,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.08,3.14,7.3,n.a.,4.58,5.18,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200019,96290,85623,n.a.,30956,48451,15310,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
173,GBA-240419-173,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.578,3.083,3.533,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0443,0.0001,0.0007,n.a.,0.0002,0.0013,0.0001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84.63,0.27,2.63,n.a.,0.95,9.76,0.4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6741,0.0022,0.021,n.a.,0.0076,0.0777,0.0032,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,59.5,0.12,1.09,n.a.,0.21,2.13,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.018,0.018,n.a.,0.035,0.033,0.063,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.97,1.61,1,n.a.,1,1.19,0.84,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.06,2.98,7.23,n.a.,4.39,5.52,6.54,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200675,84298,85155,n.a.,29796,48698,17230,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
174,GBA-240419-174,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.577,3.082,3.525,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0441,0.0001,0.0007,n.a.,0.0002,0.0013,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84.76,0.27,2.63,n.a.,0.93,9.72,0.25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6722,0.0021,0.0208,n.a.,0.0074,0.0771,0.002,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,59.43,0.12,1.08,n.a.,0.21,2.14,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,Rd,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.035,0.033,0.054,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.01,n.a.,1.02,n.a.,0.98,1.2,0.83,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.63,n.a.,7.31,n.a.,4.38,6.01,6.81,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200577,n.a.,84257,n.a.,30875,48620,23451,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
175,GBA-240419-175,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.577,3.083,3.522,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0442,0.0001,0.0007,n.a.,0.0002,0.0013,0.0001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84.87,0.33,2.63,n.a.,0.96,9.49,0.38,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6737,0.0026,0.0209,n.a.,0.0076,0.0753,0.003,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,59.35,0.13,1.08,n.a.,0.21,2.13,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,Rd,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.035,0.033,0.065,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.97,n.a.,1,n.a.,1.08,1.16,1.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.64,n.a.,7.24,n.a.,4.44,5.29,6.71,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200686,n.a.,84858,n.a.,30409,48876,16281,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
176,GBA-240419-176,Unknown,n.a.,2.11,2.16,2.25,n.a.,2.577,3.082,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0442,0.0001,0.0007,n.a.,0.0002,0.0013,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84.82,0.29,2.63,n.a.,0.94,9.91,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6727,0.0023,0.0208,n.a.,0.0075,0.0786,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,59.49,0.13,1.09,n.a.,0.21,2.15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,M,MB,BMB,n.a.,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.016,0.018,n.a.,0.034,0.033,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.03,1.51,1.03,n.a.,1.02,1.21,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.17,3.1,7.4,n.a.,4.61,14.87,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200551,100365,84786,n.a.,31988,48331,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
177,GBA-240419-177,Unknown,n.a.,2.112,2.162,2.252,n.a.,2.578,3.083,3.515,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0438,0.0001,0.0007,n.a.,0.0002,0.0013,0.0001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,84.54,0.28,2.64,n.a.,0.99,9.84,0.38,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6671,0.0022,0.0209,n.a.,0.0078,0.0776,0.003,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,58.87,0.13,1.08,n.a.,0.21,2.14,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,BMB,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,0.017,0.018,n.a.,0.034,0.033,0.062,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.97,1.58,1.01,n.a.,1.01,1.19,1.07,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.1,3.02,7.4,n.a.,4.54,5.36,6.82,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,200578,89831,85148,n.a.,31979,48227,17781,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
178,GBA-240419-178,Unknown,n.a.,2.112,n.a.,2.25,n.a.,2.577,3.082,3.525,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.0436,n.a.,0.0007,n.a.,0.0002,0.0013,0.0001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,85.19,n.a.,2.64,n.a.,0.95,9.85,0.39,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6633,n.a.,0.0206,n.a.,0.0074,0.0767,0.0031,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,58.06,n.a.,1.06,n.a.,0.2,2.14,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,MB,n.a.,BMB,n.a.,BMB,BMB,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.011,n.a.,0.018,n.a.,0.034,0.033,0.061,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.94,n.a.,1.08,n.a.,0.97,1.24,1.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.56,n.a.,7.37,n.a.,4.53,5.55,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,199122,n.a.,84516,n.a.,31628,48676,18247,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
