Inj.,Injection Name,Type,Ret.Time,,,,,,,,,,,,,,,Amount,,,,,,,,,,,,,,,Rel.Area,,,,,,,,,,,,,,,Area,,,,,,,,,,,,,,,Height,,,,,,,,,,,,,,,Type,,,,,,,,,,,,,,,Width (50%),,,,,,,,,,,,,,,Asym.,,,,,,,,,,,,,,,Resol.,,,,,,,,,,,,,,,Plates,,,,,,,,,,,,,,
No.,Selected Peak:,,min,,,,,,,,,,,,,,,Vol.-%,,,,,,,,,,,,,,,%,,,,,,,,,,,,,,,mV*min,,,,,,,,,,,,,,,mV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,,EP,,,,,,,,,,,,,,
,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,BackDetector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BackDetector
,,,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO,H2,CH4_FID,Ethen,Ethan,CO2,Propan,iso-Butan,n-Butan,x-Buten,O2/Ar,N2,n-Pentane,CH4_WLD,n-Hexane,CO
26,GBA-ABA-240523-26,Unknown,n.a.,n.a.,n.a.,n.a.,"2,740",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,214,n.a.,n.a.,n.a.,n.a.,"5,950",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,58",n.a.,n.a.,n.a.,n.a.,"36,41","61,90",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,267,n.a.,n.a.,n.a.,n.a.,"6,152","10,458",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,66","4,25",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,145,n.a.,n.a.,n.a.,n.a.,97,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,95",n.a.,n.a.,n.a.,n.a.,"0,93","2,56",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,47",n.a.,n.a.,n.a.,n.a.,"3,97",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1975,n.a.,n.a.,n.a.,n.a.,8768,4922,n.a.,n.a.,n.a.,n.a.
27,GBA-ABA-240523-27,Unknown,n.a.,n.a.,n.a.,n.a.,"2,732",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,217,n.a.,n.a.,n.a.,n.a.,"5,923",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,71",n.a.,n.a.,n.a.,n.a.,"38,75","59,42",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,271,n.a.,n.a.,n.a.,n.a.,"6,123","9,390",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,63","4,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,146,n.a.,n.a.,n.a.,n.a.,97,166,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,06",n.a.,n.a.,n.a.,n.a.,"0,93","2,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,47",n.a.,n.a.,n.a.,n.a.,"3,88",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1929,n.a.,n.a.,n.a.,n.a.,8715,4999,n.a.,n.a.,n.a.,n.a.
28,GBA-ABA-240523-28,Unknown,n.a.,n.a.,n.a.,n.a.,"2,732",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,208,n.a.,n.a.,n.a.,n.a.,"5,916",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,97",n.a.,n.a.,n.a.,n.a.,"46,18","51,66",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,260,n.a.,n.a.,n.a.,n.a.,"6,117","6,842",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,54","3,85",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,99,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,03",n.a.,n.a.,n.a.,n.a.,"0,94","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,50",n.a.,n.a.,n.a.,n.a.,"3,84",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2004,n.a.,n.a.,n.a.,n.a.,8433,5332,n.a.,n.a.,n.a.,n.a.
29,GBA-ABA-240523-29,Unknown,n.a.,n.a.,n.a.,n.a.,"2,730",n.a.,n.a.,n.a.,n.a.,"3,863","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,210,n.a.,n.a.,n.a.,n.a.,"6,031",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,96",n.a.,n.a.,n.a.,n.a.,"46,72","51,17",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,262,n.a.,n.a.,n.a.,n.a.,"6,235","6,829",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,53","3,84",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,100,160,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,05",n.a.,n.a.,n.a.,n.a.,"0,95","1,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,48",n.a.,n.a.,n.a.,n.a.,"3,83",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1985,n.a.,n.a.,n.a.,n.a.,8284,5342,n.a.,n.a.,n.a.,n.a.
30,GBA-ABA-240523-30,Unknown,n.a.,n.a.,n.a.,n.a.,"2,728",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,221,n.a.,n.a.,n.a.,n.a.,"6,031",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,02",n.a.,n.a.,n.a.,n.a.,"45,65","52,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,276,n.a.,n.a.,n.a.,n.a.,"6,235","7,128",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,59","4,00",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,144,n.a.,n.a.,n.a.,n.a.,99,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,07",n.a.,n.a.,n.a.,n.a.,"0,95","1,20",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,52",n.a.,n.a.,n.a.,n.a.,"3,88",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2002,n.a.,n.a.,n.a.,n.a.,8496,5313,n.a.,n.a.,n.a.,n.a.
31,GBA-ABA-240523-31,Unknown,n.a.,n.a.,n.a.,n.a.,"2,740",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,213,n.a.,n.a.,n.a.,n.a.,"5,985",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,95",n.a.,n.a.,n.a.,n.a.,"45,36","52,55",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,266,n.a.,n.a.,n.a.,n.a.,"6,188","7,167",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,59","4,02",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,145,n.a.,n.a.,n.a.,n.a.,98,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,98",n.a.,n.a.,n.a.,n.a.,"0,94","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,44",n.a.,n.a.,n.a.,n.a.,"3,84",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1985,n.a.,n.a.,n.a.,n.a.,8519,5325,n.a.,n.a.,n.a.,n.a.
32,GBA-ABA-240523-32,Unknown,n.a.,n.a.,n.a.,n.a.,"2,732",n.a.,n.a.,n.a.,n.a.,"3,863","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,212,n.a.,n.a.,n.a.,n.a.,"6,104",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,94",n.a.,n.a.,n.a.,n.a.,"46,15","51,77",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,265,n.a.,n.a.,n.a.,n.a.,"6,310","7,079",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,57","3,99",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,146,n.a.,n.a.,n.a.,n.a.,100,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,04",n.a.,n.a.,n.a.,n.a.,"0,96","1,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,44",n.a.,n.a.,n.a.,n.a.,"3,90",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1948,n.a.,n.a.,n.a.,n.a.,8321,5332,n.a.,n.a.,n.a.,n.a.
33,GBA-ABA-240523-33,Unknown,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"6,035",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"45,58","54,25",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"6,240","7,427",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,65","4,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,98,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,94","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"3,82",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8626,5327,n.a.,n.a.,n.a.,n.a.
34,GBA-ABA-240523-34,Unknown,n.a.,n.a.,n.a.,n.a.,"2,738",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,209,n.a.,n.a.,n.a.,n.a.,"5,948",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,93",n.a.,n.a.,n.a.,n.a.,"45,40","52,52",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,262,n.a.,n.a.,n.a.,n.a.,"6,150","7,114",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,53","3,99",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,140,n.a.,n.a.,n.a.,n.a.,99,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,00",n.a.,n.a.,n.a.,n.a.,"0,95","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,54",n.a.,n.a.,n.a.,n.a.,"3,93",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2116,n.a.,n.a.,n.a.,n.a.,8421,5322,n.a.,n.a.,n.a.,n.a.
35,GBA-ABA-240523-35,Unknown,n.a.,n.a.,n.a.,n.a.,"2,738",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,210,n.a.,n.a.,n.a.,n.a.,"6,001",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,69",n.a.,n.a.,n.a.,n.a.,"40,07","58,09",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,262,n.a.,n.a.,n.a.,n.a.,"6,204","8,993",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,50","4,07",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141,n.a.,n.a.,n.a.,n.a.,100,165,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,98",n.a.,n.a.,n.a.,n.a.,"0,96","2,27",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,49",n.a.,n.a.,n.a.,n.a.,"3,83",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2088,n.a.,n.a.,n.a.,n.a.,8194,5034,n.a.,n.a.,n.a.,n.a.
36,GBA-ABA-240523-36,Unknown,n.a.,n.a.,n.a.,n.a.,"2,737",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,213,n.a.,n.a.,n.a.,n.a.,"6,035",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,68",n.a.,n.a.,n.a.,n.a.,"39,35","58,87",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,266,n.a.,n.a.,n.a.,n.a.,"6,239","9,335",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,53","4,18",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,145,n.a.,n.a.,n.a.,n.a.,100,166,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,00",n.a.,n.a.,n.a.,n.a.,"0,96","2,16",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,42",n.a.,n.a.,n.a.,n.a.,"3,90",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1977,n.a.,n.a.,n.a.,n.a.,8258,4986,n.a.,n.a.,n.a.,n.a.
37,GBA-ABA-240523-37,Unknown,n.a.,n.a.,n.a.,n.a.,"2,735",n.a.,n.a.,n.a.,n.a.,"3,862","4,982",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,208,n.a.,n.a.,n.a.,n.a.,"6,008",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,95",n.a.,n.a.,n.a.,n.a.,"46,65","51,26",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,260,n.a.,n.a.,n.a.,n.a.,"6,211","6,824",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,42","3,83",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,142,n.a.,n.a.,n.a.,n.a.,102,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,08",n.a.,n.a.,n.a.,n.a.,"0,97","1,19",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,45",n.a.,n.a.,n.a.,n.a.,"3,87",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2057,n.a.,n.a.,n.a.,n.a.,7944,5324,n.a.,n.a.,n.a.,n.a.
38,GBA-ABA-240523-38,Unknown,n.a.,n.a.,n.a.,n.a.,"2,728",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,211,n.a.,n.a.,n.a.,n.a.,"5,810",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"2,03",n.a.,n.a.,n.a.,n.a.,"46,29","51,54",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,264,n.a.,n.a.,n.a.,n.a.,"6,007","6,688",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,18",n.a.,n.a.,n.a.,n.a.,"2,34","3,75",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141,n.a.,n.a.,n.a.,n.a.,102,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,07",n.a.,n.a.,n.a.,n.a.,"0,96","1,20",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,50",n.a.,n.a.,n.a.,n.a.,"3,78",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2084,n.a.,n.a.,n.a.,n.a.,7898,5308,n.a.,n.a.,n.a.,n.a.
39,GBA-ABA-240523-39,Unknown,n.a.,n.a.,n.a.,n.a.,"2,735",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,207,n.a.,n.a.,n.a.,n.a.,"5,979",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,55",n.a.,n.a.,n.a.,n.a.,"37,08","61,25",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,258,n.a.,n.a.,n.a.,n.a.,"6,181","10,209",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,43","4,10",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,145,n.a.,n.a.,n.a.,n.a.,102,168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,03",n.a.,n.a.,n.a.,n.a.,"0,96","2,56",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,38",n.a.,n.a.,n.a.,n.a.,"3,81",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1961,n.a.,n.a.,n.a.,n.a.,7990,4884,n.a.,n.a.,n.a.,n.a.
40,GBA-ABA-240523-40,Unknown,n.a.,n.a.,n.a.,n.a.,"2,735",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,208,n.a.,n.a.,n.a.,n.a.,"5,874",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,94",n.a.,n.a.,n.a.,n.a.,"45,32","52,59",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,260,n.a.,n.a.,n.a.,n.a.,"6,073","7,048",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,43","3,95",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,BMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,143,n.a.,n.a.,n.a.,n.a.,101,161,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,03",n.a.,n.a.,n.a.,n.a.,"0,95","1,20",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,45",n.a.,n.a.,n.a.,n.a.,"3,70",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2020,n.a.,n.a.,n.a.,n.a.,8143,5305,n.a.,n.a.,n.a.,n.a.
41,GBA-ABA-240523-41,Unknown,n.a.,n.a.,n.a.,n.a.,"2,737",n.a.,n.a.,n.a.,n.a.,"3,862","4,980",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,203,n.a.,n.a.,n.a.,n.a.,"6,010",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,47",n.a.,n.a.,n.a.,n.a.,"36,07","62,38",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,253,n.a.,n.a.,n.a.,n.a.,"6,214","10,747",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,17",n.a.,n.a.,n.a.,n.a.,"2,57","4,42",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BMB,n.a.,n.a.,n.a.,n.a.,BMb,bMB,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141,n.a.,n.a.,n.a.,n.a.,99,167,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"0,98",n.a.,n.a.,n.a.,n.a.,"0,95","2,49",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"5,53",n.a.,n.a.,n.a.,n.a.,"3,99",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2097,n.a.,n.a.,n.a.,n.a.,8385,4909,n.a.,n.a.,n.a.,n.a.
